,Date,High,Low,Open,Close,Volume,Adj Close,Daily Growth,LabeledY1,LabeledY2,title_score1,abs_score1,title_score2,abs_score2,title_polarity,title_subjectivity,abs_polarity,abs_subjectivity
110,2017-03-06,2378.800048828125,2367.97998046875,2375.22998046875,2375.31005859375,3232700000,2375.31005859375,3.371384062110761e-05,0,0,-0.5594,0.9982,-0.0258,0.9917,0.05367356601731603,0.4101082251082251,0.023166052054940947,0.4405705200149645
111,2017-03-07,2375.1201171875,2365.510009765625,2370.739990234375,2368.389892578125,3518390000,2368.389892578125,-0.0009912928730820734,0,0,-0.9821,0.9981,-0.9876,-0.894,-0.024432859784972456,0.3588098286689834,0.05238202121443882,0.4190677134221091
112,2017-03-08,2373.090087890625,2361.010009765625,2369.81005859375,2362.97998046875,3812100000,2362.97998046875,-0.0028821204890374127,0,-1,0.9861,0.9996,-0.1779,0.9908,0.08811688311688316,0.4139633283383283,0.059952319109461985,0.4284730174587316
113,2017-03-09,2369.080078125,2354.5400390625,2363.489990234375,2364.8701171875,3716340000,2364.8701171875,0.0005839360263117254,0,0,-0.4401,0.9978,-0.981,-0.9325,0.08312564750064749,0.3790775890775891,0.033966261451726563,0.4243003750125842
114,2017-03-10,2376.860107421875,2363.0400390625,2372.52001953125,2372.60009765625,3432950000,2372.60009765625,3.375234954427125e-05,0,0,-0.9932,0.9588,-0.9708,-0.8818,0.046052243211334117,0.3842212711530894,0.04200405844155845,0.4459413555194803
115,2017-03-13,2374.419921875,2368.52001953125,2371.56005859375,2373.469970703125,3133900000,2373.469970703125,0.0008053399712371227,0,0,-0.8959999999999999,0.9895,-0.936,0.9173,0.011298300464967131,0.3487085137085138,0.03651091963591963,0.41681943056943055
116,2017-03-14,2368.550048828125,2358.179931640625,2368.550048828125,2365.449951171875,3172630000,2365.449951171875,-0.001308858834451828,0,0,-0.9286,0.9969,-0.8271,-0.9799,0.120279452690167,0.3999238559059988,0.04030776957247545,0.4295059134765017
117,2017-03-15,2390.010009765625,2368.93994140625,2370.340087890625,2385.260009765625,3906840000,2385.260009765625,0.006294422454913336,1,1,0.8117,0.9989,0.9612,0.9849,0.11352701895805345,0.38426183012389903,0.032768199961182416,0.4480257461836408
118,2017-03-16,2388.10009765625,2377.179931640625,2387.7099609375,2381.3798828125,3365660000,2381.3798828125,-0.0026511084799070764,0,0,-0.995,0.9990000000000001,-0.9927,0.9821,0.09243361766438687,0.4422357514280592,0.054735035759625926,0.4261920138149648
119,2017-03-17,2385.7099609375,2377.639892578125,2383.7099609375,2378.25,5178040000,2378.25,-0.002290530738627541,0,0,-0.9672,0.9943,-0.9527,0.9552,0.009987631416202849,0.3507807668521954,0.02772899605702153,0.4262708522899605
120,2017-03-20,2379.550048828125,2369.659912109375,2378.239990234375,2373.469970703125,3054930000,2373.469970703125,-0.0020056930969274953,0,0,0.6244,0.9965,-0.7537,0.7587,0.04953360131931557,0.3743712636569779,0.046769731674794944,0.42236312210995736
121,2017-03-21,2381.929931640625,2341.89990234375,2379.320068359375,2344.02001953125,4265590000,2344.02001953125,-0.014836191774932419,-1,-1,-0.7724,0.9990000000000001,-0.7096,0.9153,0.016023775965636432,0.4155846672707138,0.05450146788077823,0.4064402149574563
122,2017-03-22,2351.81005859375,2336.449951171875,2343.0,2348.449951171875,3572730000,2348.449951171875,0.0023260568381882197,0,0,-0.9863,0.9986,0.1531,0.9899,0.05676153633600444,0.3194381505019803,0.062030571941286236,0.4594273682666538
123,2017-03-23,2358.919921875,2342.1298828125,2345.969970703125,2345.9599609375,3260600000,2345.9599609375,-4.266791881398172e-06,0,0,-0.9947,-0.6709999999999999,-0.9882,0.8934,0.01621050121050121,0.4248569898569898,0.046988531935900364,0.4662514809751653
124,2017-03-24,2356.219970703125,2335.739990234375,2350.419921875,2343.97998046875,2975130000,2343.97998046875,-0.0027399110032698608,0,-1,-0.9904,0.9971,-0.9812,0.9435,0.05375231910946197,0.3644659422210443,0.012828562118884694,0.4464663454824743
125,2017-03-27,2344.89990234375,2322.25,2329.110107421875,2341.590087890625,3240230000,2341.590087890625,0.0053582612642406454,0,1,0.9111,0.9958,-0.2911,-0.7076,0.05931871407281241,0.3112884110425094,0.022894651011089368,0.4119974450967601
126,2017-03-28,2363.780029296875,2337.6298828125,2339.7900390625,2358.570068359375,3367780000,2358.570068359375,0.008026373727276711,1,1,0.5473,0.9965,0.7522,-0.9905,0.09477735690235688,0.3673694083694084,0.007407820536654889,0.3998314211351021
127,2017-03-29,2363.360107421875,2352.93994140625,2356.5400390625,2361.1298828125,3106940000,2361.1298828125,0.0019477045473099504,0,0,0.9783,0.9992,0.9799,0.9947,0.06343981287529674,0.3761056998556999,0.08072294817665189,0.4242543618932506
128,2017-03-30,2370.419921875,2358.580078125,2361.31005859375,2368.06005859375,3158420000,2368.06005859375,0.0028585826649211326,0,0,-0.9876,0.9969,-0.9709,-0.7128,0.07550685425685423,0.35983766233766235,0.019454019076660587,0.4016540744370933
129,2017-03-31,2370.35009765625,2362.60009765625,2364.820068359375,2362.719970703125,3354110000,2362.719970703125,-0.0008880581167035555,0,0,0.9918,0.9977,0.979,0.9746,0.046183767499556966,0.43206804891015393,0.06265061949544708,0.4151694053073363
130,2017-04-03,2365.8701171875,2344.72998046875,2362.340087890625,2358.840087890625,3416400000,2358.840087890625,-0.001481581766292258,0,0,-0.9893,0.9992,-0.9531,0.9371,0.10166035353535352,0.3575252525252526,0.05873740192099566,0.3903963744588743
131,2017-04-04,2360.530029296875,2350.719970703125,2354.760009765625,2360.159912109375,3206240000,2360.159912109375,0.00229318585391106,0,0,-0.8378,0.9988,0.4976,0.9947,0.10633455086580086,0.3890405167748917,0.06714339931102935,0.4206787335978087
132,2017-04-05,2378.360107421875,2350.52001953125,2366.590087890625,2352.949951171875,3770520000,2352.949951171875,-0.0057636245450971395,-1,-1,-0.7549,0.9990000000000001,-0.9245,0.9744,0.07749272279444695,0.33864774593222874,0.030111102521816795,0.3922932127396413
133,2017-04-06,2364.159912109375,2348.89990234375,2353.7900390625,2357.489990234375,3201920000,2357.489990234375,0.0015719121546408903,0,0,0.9866,0.9995,0.9546,0.9946,0.048423096511331816,0.3904626092861387,0.07037037802961367,0.4348795737171531
134,2017-04-07,2363.760009765625,2350.739990234375,2356.590087890625,2355.5400390625,3053150000,2355.5400390625,-0.000445579752507953,0,0,-0.9862,-0.9975,-0.6192,-0.9629,0.02189921994269821,0.44000031369596576,0.03695106503345137,0.44902947904368345
135,2017-04-10,2366.3701171875,2351.5,2357.159912109375,2357.159912109375,2785410000,2357.159912109375,0.0,0,0,-0.9389,0.9949,-0.9878,-0.5034,0.04036576078242745,0.31885842552509225,0.07459242056644656,0.4060245724693775
136,2017-04-11,2355.219970703125,2337.25,2353.919921875,2353.780029296875,3117420000,2353.780029296875,-5.942962495239406e-05,0,0,-0.9871,0.9986,-0.9758,0.9435,0.0697134199134199,0.3972050505050505,0.03842665531190121,0.4374311617344403
137,2017-04-12,2352.719970703125,2341.179931640625,2352.14990234375,2344.929931640625,3196950000,2344.929931640625,-0.0030695198022586967,0,-1,-0.9939,-0.5387,-0.9941,-0.9674,0.011020359848484844,0.31134672619047626,0.03242696550761067,0.3908864683703393
138,2017-04-13,2348.260009765625,2328.949951171875,2341.97998046875,2328.949951171875,3143890000,2328.949951171875,-0.005563680904850018,-1,-1,0.9907,0.9990000000000001,0.6249,-0.7896,0.15340020098948667,0.3755190940012369,0.054108845274575615,0.4157689049402532
139,2017-04-17,2349.139892578125,2332.510009765625,2332.6201171875,2349.010009765625,2824710000,2349.010009765625,0.00702638739045375,1,1,0.9933,0.9959,0.9672,0.9282,0.11505358462675536,0.4096230598669625,0.0459805567995223,0.411768112156043
140,2017-04-18,2348.35009765625,2334.5400390625,2342.530029296875,2342.18994140625,3269840000,2342.18994140625,-0.0001451797357436991,0,0,-0.9951,0.9993,-0.9937,0.9884,-0.0071873278236914626,0.31459779614325073,0.03758951118326118,0.4290117694805193
141,2017-04-19,2352.6298828125,2335.050048828125,2346.7900390625,2338.169921875,3519900000,2338.169921875,-0.0036731522820608094,0,-1,0.9898,0.9976,0.9831,0.9732,0.12298797498797501,0.29104280904280905,0.035692831818659634,0.4344127891975572
142,2017-04-20,2361.3701171875,2340.909912109375,2342.68994140625,2355.840087890625,3647420000,2355.840087890625,0.005613268001006288,0,1,-0.9878,0.996,-0.9886,-0.9183,0.05145565462729642,0.3777298572074692,0.02139174798265708,0.4081372667736304
143,2017-04-21,2356.179931640625,2344.510009765625,2354.739990234375,2348.68994140625,3503360000,2348.68994140625,-0.0025693065277762658,0,0,-0.7224,-0.9875,-0.9376,-0.9766,0.024627224627224636,0.32903739778739777,0.09139354080263172,0.4168717797354161
144,2017-04-24,2376.97998046875,2369.18994140625,2370.330078125,2374.14990234375,3690650000,2374.14990234375,0.001611515735298601,0,0,-0.4528,0.9898,-0.5945,-0.4496,0.08021234512613827,0.2918805045529183,0.045739334041220825,0.4399215197800102
145,2017-04-25,2392.47998046875,2381.14990234375,2381.510009765625,2388.610107421875,3995240000,2388.610107421875,0.002981342772919419,0,0,-0.9713,0.9991,-0.9025,0.7284,0.046778552330022934,0.3613801394683747,0.03200232135014745,0.4436427159796726
146,2017-04-26,2398.159912109375,2386.780029296875,2388.97998046875,2387.449951171875,4105920000,2387.449951171875,-0.0006404529587455093,0,0,-0.9163,0.9996,-0.8207,0.9915,0.06393336172024698,0.41342541338442973,0.054493046149487856,0.4324758983347941
147,2017-04-27,2392.10009765625,2382.679931640625,2389.699951171875,2388.77001953125,4098460000,2388.77001953125,-0.0003891415908382032,0,0,0.9953,0.9998,0.9517,0.9966,0.09870933359569724,0.4526861143906598,0.05990128115128115,0.4364561152061154
148,2017-04-28,2393.679931640625,2382.360107421875,2393.679931640625,2384.199951171875,3718270000,2384.199951171875,-0.003960421083637707,0,-1,0.9963,0.9996,0.9739,0.9858,0.05254609587942921,0.37979316979316974,0.04690950510394954,0.44562414437414427
149,2017-05-01,2394.489990234375,2384.830078125,2388.5,2388.330078125,3199240000,2388.330078125,-7.114166841113669e-05,0,0,-0.9855,0.9982,-0.989,-0.9835,-0.005307765151515147,0.4013620580808081,0.058702869710934226,0.4210581622678397
150,2017-05-02,2392.929931640625,2385.820068359375,2391.050048828125,2391.169921875,3813680000,2391.169921875,5.013406011043175e-05,0,0,-0.20800000000000002,0.9967,-0.9442,0.9246,0.04112399505256648,0.4106601731601731,0.011569058578552248,0.4205501671324457
151,2017-05-03,2389.820068359375,2379.75,2386.5,2388.1298828125,3893990000,2388.1298828125,0.0006829594856484391,0,0,-0.851,0.9667,-0.8176,-0.9961,0.036489898989899,0.3826194638694638,0.007436993083544808,0.4181173615656375
152,2017-05-04,2391.429931640625,2380.35009765625,2389.7900390625,2389.52001953125,4362540000,2389.52001953125,-0.00011298880940851482,0,0,-0.9932,0.9995,-0.9485,0.9942,0.09635241301907968,0.3607323232323231,0.07543353471924903,0.4552225155796585
153,2017-05-05,2399.2900390625,2389.3798828125,2392.3701171875,2399.2900390625,3540140000,2399.2900390625,0.0028924963680515892,0,0,0.9776,0.9279,-0.902,0.5673,0.02119160353535354,0.35821969696969697,0.009138051389604187,0.3824539487427687
154,2017-05-08,2401.360107421875,2393.919921875,2399.93994140625,2399.3798828125,3429440000,2399.3798828125,-0.00023336358718286613,0,0,0.9306,0.9964,-0.9623,0.9805,0.074721269296741,0.34992853058890794,0.02558061962912709,0.38760749822316976
155,2017-05-09,2403.8701171875,2392.43994140625,2401.580078125,2396.919921875,3653590000,2396.919921875,-0.001940454241958216,0,0,0.8836,0.9937,0.5859,-0.9552,0.08324296536796537,0.3050182178932179,0.06891037306642403,0.4203829238701849
156,2017-05-10,2399.739990234375,2392.7900390625,2396.7900390625,2399.6298828125,3643530000,2399.6298828125,0.0011848529507035167,0,0,-0.9814,0.9929,-0.8779,-0.552,-0.01218633061853401,0.3966367671876147,0.029056816437055964,0.4385089012783621
157,2017-05-11,2395.719970703125,2381.739990234375,2394.840087890625,2394.43994140625,3727420000,2394.43994140625,-0.00016708693260912005,0,0,0.9858,0.9996,0.9912,0.9948,0.03320548846864639,0.4135613655350497,0.08717887205387204,0.4214776334776335
158,2017-05-12,2392.43994140625,2387.18994140625,2392.43994140625,2390.89990234375,3305630000,2390.89990234375,-0.0006437106469618551,0,0,0.9834,0.9912,0.8911,-0.0053,0.14327823691460054,0.4117748917748917,0.05231343159088822,0.4712102027708965
159,2017-05-15,2404.050048828125,2393.93994140625,2393.97998046875,2402.320068359375,3473600000,2402.320068359375,0.003483775118700859,0,1,-0.9946,0.9962,-0.9881,0.8779,0.06276655443322109,0.3247755331088665,0.05852185607287649,0.4129649998527549
160,2017-05-16,2405.77001953125,2396.050048828125,2404.550048828125,2400.669921875,3420790000,2400.669921875,-0.001613660299986689,0,0,-0.9223,0.9993,0.875,0.994,0.06543979334157903,0.3970911281179138,0.04974377354247482,0.3967192331478045
161,2017-05-17,2384.8701171875,2356.2099609375,2382.949951171875,2357.030029296875,4163000000,2357.030029296875,-0.010877241405029608,-1,-1,-0.9922,0.8924,-0.9648,-0.872,0.04600374202069117,0.4289834177122312,0.04006990872375486,0.4370543559005097
162,2017-05-18,2375.739990234375,2352.719970703125,2354.68994140625,2365.719970703125,4319420000,2365.719970703125,0.004684280975986049,0,1,0.4234,0.9978,0.9643,0.9821,0.12412724180581325,0.3785803184910327,0.030892414713169426,0.3957278989354461
163,2017-05-19,2389.06005859375,2370.429931640625,2371.3701171875,2381.72998046875,3825160000,2381.72998046875,0.004368724732660896,0,1,-0.9940000000000001,0.9964,-0.9927,0.9776,0.01840784215784216,0.33404293981880184,0.043345286554241774,0.43086827973022
164,2017-05-22,2395.4599609375,2386.919921875,2387.2099609375,2394.02001953125,3172830000,2394.02001953125,0.0028527271187640192,0,0,0.9823,0.998,0.9829,-0.9263,0.05279629175855592,0.3606787552070571,0.013495575432661527,0.4268560247699317
165,2017-05-23,2400.85009765625,2393.8798828125,2397.0400390625,2398.419921875,3213570000,2398.419921875,0.0005756611445838352,0,0,-0.8974,0.9759,0.9929,0.949,0.042114470229224335,0.3711049606131573,0.03581002653677074,0.4374357038310524
166,2017-05-24,2405.580078125,2397.989990234375,2401.409912109375,2404.389892578125,3389900000,2404.389892578125,0.0012409295279923345,0,0,0.9488,0.9985,0.9801,-0.9459,0.07269209956709956,0.4009032287157288,0.05303640255942888,0.4072062969924813
167,2017-05-25,2418.7099609375,2408.010009765625,2409.5400390625,2415.070068359375,3535390000,2415.070068359375,0.002295055988788057,0,0,-0.2455,0.9962,-0.9633,0.97,0.10255853436181303,0.4695571914424372,0.052261361463168655,0.4288254315965159
168,2017-05-26,2416.679931640625,2412.199951171875,2414.5,2415.820068359375,2805040000,2415.820068359375,0.000546725350745496,0,0,0.7809999999999999,0.9966,-0.6087,0.9949,0.08138410074773714,0.3511562377016921,0.07465584872230444,0.4370283531517707
169,2017-05-30,2415.260009765625,2409.429931640625,2411.669921875,2412.909912109375,3203160000,2412.909912109375,0.0005141624992407523,0,0,0.3977,0.3447,0.8531,-0.9917,0.08257884972170687,0.3776948051948051,0.05305787985318186,0.4249627386036781
170,2017-05-31,2415.989990234375,2403.590087890625,2415.6298828125,2411.800048828125,4516110000,2411.800048828125,-0.0015854390656551876,0,0,-0.9962,0.986,-0.992,-0.6697,0.09189547592325367,0.3668720939554273,0.044893469983831424,0.4398839513899753
171,2017-06-01,2430.06005859375,2413.5400390625,2415.64990234375,2430.06005859375,3857140000,2430.06005859375,0.005965333070830649,1,1,0.7405,0.9976,-0.802,-0.8516,0.07014009962640103,0.4305678111842494,0.028802540052540064,0.4656713403084371
172,2017-06-02,2440.22998046875,2427.7099609375,2431.280029296875,2439.070068359375,3461680000,2439.070068359375,0.003204089602444057,0,1,-0.2845,0.977,-0.9313,-0.9107,0.024775153007911638,0.3753862516793552,0.0499068191293801,0.42294017635481057
173,2017-06-05,2439.550048828125,2434.320068359375,2437.830078125,2436.10009765625,2912600000,2436.10009765625,-0.0007096394799101722,0,0,-0.9959,-0.9973,-0.975,-0.9734,0.022494282447112633,0.3896657273544065,0.04816654236174784,0.4127464601608435
174,2017-06-06,2436.2099609375,2428.1201171875,2431.919921875,2429.330078125,3357840000,2429.330078125,-0.0010649379227928037,0,0,-0.9956,-0.9291,-0.991,-0.9902,-0.005443336425479276,0.4276662028447745,0.02800308312377276,0.4291255353841559
175,2017-06-07,2435.280029296875,2424.75,2432.030029296875,2433.139892578125,3572300000,2433.139892578125,0.00045635262224573474,0,0,-0.9971,0.0125,-0.9942,-0.9848,0.03206539888682746,0.4159878375592661,0.02464057164367723,0.4161302258817787
176,2017-06-08,2439.27001953125,2427.93994140625,2434.27001953125,2433.7900390625,3728860000,2433.7900390625,-0.00019717634646070463,0,0,-0.8722,0.9989,-0.9505,-0.7558,0.06902769188483475,0.3948806660711423,0.07496161143951201,0.43054582618118536
177,2017-06-09,2446.199951171875,2415.699951171875,2436.389892578125,2431.77001953125,4027340000,2431.77001953125,-0.0018961961141557558,0,0,-0.9802,0.9926,-0.9781,-0.9945,0.08823570046974302,0.3842912406742193,0.04175498286435785,0.436489853896104
178,2017-06-12,2430.3798828125,2419.969970703125,2425.8798828125,2429.389892578125,4027750000,2429.389892578125,0.0014469017161540536,0,0,-0.9947,-0.9781,-0.9814,-0.9943,0.06961883116883118,0.4085218614718615,0.025124145178492995,0.4116547462199637
179,2017-06-13,2441.489990234375,2431.280029296875,2434.14990234375,2440.35009765625,3275500000,2440.35009765625,0.002547170700756789,0,0,0.9935,0.9966,0.9828,-0.6292,0.08819081001916823,0.4576016023777218,0.012126408644265785,0.41460046897546904
180,2017-06-14,2443.75,2428.340087890625,2443.75,2437.919921875,3555590000,2437.919921875,-0.0023857097186700768,0,0,0.9365,0.9915,0.8055,-0.9699,0.0300492086038961,0.3794255614177489,0.013430861773885036,0.4648180937279775
181,2017-06-15,2433.949951171875,2418.530029296875,2424.139892578125,2432.4599609375,3353050000,2432.4599609375,0.003432173359651463,0,1,-0.9947,0.9949,-0.9962,-0.9886,0.03141873278236915,0.3722363242817789,0.09093151755651756,0.4243163595663596
182,2017-06-16,2433.14990234375,2422.8798828125,2431.239990234375,2433.14990234375,5284720000,2433.14990234375,0.0007855711970215173,0,0,-0.9898,-0.987,-0.985,-0.9459,0.05304896253172115,0.36980332885505307,0.07967910603452771,0.4104776247848537
183,2017-06-19,2453.820068359375,2441.7900390625,2442.550048828125,2453.4599609375,3264700000,2453.4599609375,0.004466607394435707,0,1,-0.9916,-0.9971,-0.9855,-0.9946,0.09508854781582056,0.4050177095631641,0.05369560264297106,0.4480740914786967
184,2017-06-20,2450.659912109375,2436.60009765625,2450.659912109375,2437.030029296875,3416510000,2437.030029296875,-0.005561719414901698,-1,-1,0.8668,0.9985,0.4767,0.8255,0.0751956376956377,0.4384802697302698,0.015785320739866198,0.426681227863046
185,2017-06-21,2442.22998046875,2430.739990234375,2439.31005859375,2435.610107421875,3594820000,2435.610107421875,-0.0015168023264775135,0,0,0.4929,0.9947,-0.8731,0.9797,0.05134272507153865,0.38906345537701453,0.03782492701097353,0.4097285773012516
186,2017-06-22,2441.6201171875,2433.27001953125,2437.39990234375,2434.5,3468210000,2434.5,-0.0011897523836615887,0,0,-0.9867,0.9984,-0.7693,0.9051,0.08764391014391015,0.3905231367731368,0.02516642040594137,0.410174652360281
187,2017-06-23,2441.39990234375,2431.110107421875,2434.64990234375,2438.300048828125,5278330000,2438.300048828125,0.001499249021742771,0,0,-0.9845,-0.9829,-0.9831,-0.9816,0.022830988455988462,0.3750698953823953,0.025104338150112787,0.3932421041399913
188,2017-06-26,2450.419921875,2437.030029296875,2443.320068359375,2439.070068359375,3238970000,2439.070068359375,-0.0017394364557623279,0,0,-0.8859999999999999,0.9993,-0.7906,-0.9325,0.08030317754807549,0.37774339605972257,0.04169156600974782,0.4140809443082169
189,2017-06-27,2440.14990234375,2419.3798828125,2436.340087890625,2419.3798828125,3563910000,2419.3798828125,-0.006961345488022194,-1,-1,-0.4517,0.9913,-0.9744,-0.8945,0.0948540022069434,0.35047428062133945,0.052467180515961005,0.4468349655087457
190,2017-06-28,2442.969970703125,2428.02001953125,2428.699951171875,2440.68994140625,3500800000,2440.68994140625,0.004936793541989282,0,1,-0.9751,0.998,0.4019,0.9834,0.04615682802046436,0.3559830775285321,0.05435317238998222,0.41865214540061146
191,2017-06-29,2442.72998046875,2405.699951171875,2442.3798828125,2419.699951171875,3900280000,2419.699951171875,-0.009285996744498294,-1,-1,0.5885,0.9993,-0.8658,0.9884,0.039647809817301344,0.4106218357913273,0.08892403295629102,0.4476821028433933
192,2017-06-30,2432.7099609375,2421.64990234375,2429.199951171875,2423.409912109375,3361590000,2423.409912109375,-0.0023835168692913967,0,0,-0.9918,0.9958,-0.9899,0.9001,0.006247327775105578,0.4525974025974027,0.06714763177998473,0.4141274350649351
193,2017-07-03,2439.169921875,2428.68994140625,2431.389892578125,2429.010009765625,1962290000,2429.010009765625,-0.0009788157875315056,0,0,-0.9578,0.9856,-0.8402,0.8542,0.07596656217345872,0.3178291536050157,0.07534465534465536,0.4311946386946386
194,2017-07-05,2434.89990234375,2422.050048828125,2430.780029296875,2432.5400390625,3367220000,2432.5400390625,0.0007240514338659013,0,0,-0.9845,-0.9925,-0.7867,-0.9843,0.09071699134199136,0.5266910173160173,0.03585423482370047,0.4446892039258452
195,2017-07-06,2424.280029296875,2407.699951171875,2423.43994140625,2409.75,3364520000,2409.75,-0.0056489707759401426,-1,-1,-0.5182,0.9983,-0.8591,0.9885,0.006635602052268714,0.4122116001282667,0.05074918671072516,0.4142864187094955
196,2017-07-07,2426.919921875,2413.52001953125,2413.52001953125,2425.179931640625,2901330000,2425.179931640625,0.004831081580023343,0,1,-0.5948,0.9993,0.1868,0.9861,0.06668810748999428,0.40581761006289296,0.05675573921028468,0.4244842581660764
197,2017-07-10,2432.0,2422.27001953125,2424.510009765625,2427.429931640625,2999130000,2427.429931640625,0.0012043348401280744,0,0,-0.9228,0.9985,-0.9415,0.9663,0.048435007974481664,0.41609706083390297,0.08149851986249046,0.4056374140565317
198,2017-07-11,2429.300048828125,2412.7900390625,2427.35009765625,2425.530029296875,3106750000,2425.530029296875,-0.000749816996374929,0,0,-0.7622,0.9992,-0.9758,0.9909,-0.028918858918858918,0.3371203796203796,0.05799587962238568,0.40309954269291615
199,2017-07-12,2445.760009765625,2435.75,2435.75,2443.25,3171620000,2443.25,0.003079133737041979,0,1,-0.9155,0.9953,-0.9523,-0.9837,-0.01096166583871502,0.4180799801291604,0.02087626501533786,0.4638287099214252
200,2017-07-13,2449.320068359375,2441.68994140625,2444.989990234375,2447.830078125,3067670000,2447.830078125,0.001161594894853844,0,0,0.9961,0.9990000000000001,0.8685,0.9454,0.09825675587039223,0.40938131313131293,0.06656155015197568,0.4536586035123269
201,2017-07-14,2463.5400390625,2446.68994140625,2449.159912109375,2459.27001953125,2736640000,2459.27001953125,0.004127989916823161,0,1,-0.9935,-0.9257,-0.986,0.8966,0.06605790043290044,0.38868506493506494,0.025327080327080326,0.37709275292608624
202,2017-07-17,2462.820068359375,2457.159912109375,2459.5,2459.139892578125,2793170000,2459.139892578125,-0.00014641488996747307,0,0,-0.58,0.9988,0.9371,0.9916,0.04764222582972583,0.4092981601731603,0.05005560260995043,0.4266383556057468
203,2017-07-18,2460.919921875,2450.340087890625,2455.8798828125,2460.610107421875,2962130000,2460.610107421875,0.0019260814189160976,0,0,0.966,0.9993,-0.9764,0.9346,0.08883159324335797,0.436386979034038,0.05530295462113642,0.4538131332536926
204,2017-07-19,2473.830078125,2463.85009765625,2463.85009765625,2473.830078125,3059760000,2473.830078125,0.004050563172752882,0,1,0.9962,0.9985,0.9853,-0.7801,0.06525264353133206,0.3850862252501596,0.044343455196056335,0.43226261375105307
205,2017-07-20,2477.6201171875,2468.429931640625,2475.56005859375,2473.449951171875,3182780000,2473.449951171875,-0.0008523757743424142,0,0,0.9967,0.9993,0.9915,0.9971,0.12027606273507907,0.4334585905897381,0.07632519321169629,0.4524944023256906
206,2017-07-21,2472.5400390625,2465.06005859375,2467.39990234375,2472.5400390625,3059570000,2472.5400390625,0.00208321995711658,0,0,-0.9218,0.9986,-0.9873,0.155,-0.009031385281385291,0.4152773268398269,0.0660954371299199,0.43086318853560224
207,2017-07-24,2473.10009765625,2466.320068359375,2472.0400390625,2469.909912109375,3010240000,2469.909912109375,-0.000861687885093007,0,0,-0.9922,-0.9455,-0.9657,-0.8824,0.0909608645322931,0.44345551274122696,0.07462210769028953,0.4162933846456573
208,2017-07-25,2481.239990234375,2474.909912109375,2477.8798828125,2477.1298828125,4108060000,2477.1298828125,-0.00030267811010625665,0,0,0.875,0.9975,-0.8221,-0.9752,0.1105005411255411,0.4181317640692641,0.02963645369305747,0.4230654827352941
209,2017-07-26,2481.68994140625,2474.93994140625,2479.969970703125,2477.830078125,3557020000,2477.830078125,-0.0008628703586754699,0,0,0.4574,0.9972,0.5122,-0.9761,0.0640049690452916,0.3893494274542662,0.020339852455237083,0.4261124132277978
210,2017-07-27,2484.0400390625,2459.929931640625,2482.760009765625,2475.419921875,3995520000,2475.419921875,-0.0029564226351937693,0,-1,0.865,0.9990000000000001,-0.8779,-0.9926,0.10259597991992354,0.40547314188159256,0.013399792470473095,0.4329879239434213
211,2017-07-28,2473.530029296875,2464.659912109375,2469.1201171875,2472.10009765625,3294770000,2472.10009765625,0.001206899756721599,0,0,0.9911,0.9986,0.9465,0.9926,0.0516367243867244,0.4727662337662337,0.041243386243386235,0.472044140701548
212,2017-07-31,2477.9599609375,2468.530029296875,2475.93994140625,2470.300048828125,3469210000,2470.300048828125,-0.002277879395944367,0,0,-0.9847,0.995,-0.9832,0.8411,-0.012233629733629731,0.3848268398268399,0.02349930445254186,0.4410717160537303
213,2017-08-01,2478.510009765625,2471.139892578125,2477.10009765625,2476.35009765625,3460860000,2476.35009765625,-0.00030277339244773565,0,0,-0.9435,0.9935,-0.9739,-0.9912,-0.01525337407690349,0.3686387686387687,0.059056126917398574,0.4266955892533928
214,2017-08-02,2480.3798828125,2466.47998046875,2480.3798828125,2477.570068359375,3478580000,2477.570068359375,-0.0011328161756976331,0,0,0.9835,0.9966,0.9871,0.7685,0.09159071231798503,0.3346410861865408,0.038010142238713664,0.4149178107606679
215,2017-08-03,2476.030029296875,2468.85009765625,2476.030029296875,2472.159912109375,3645020000,2472.159912109375,-0.0015630332191887866,0,0,0.9299,0.9965,0.7918,0.9876,0.07287590187590189,0.4450281385281384,0.03801757189838583,0.4432372520889962
216,2017-08-04,2480.0,2472.080078125,2476.8798828125,2476.830078125,3235140000,2476.830078125,-2.0107833183838826e-05,0,0,0.8138,0.972,-0.4588,0.847,0.0773939393939394,0.3949242424242424,0.03140973224306556,0.4356475115298644
217,2017-08-07,2480.949951171875,2475.8798828125,2477.139892578125,2480.909912109375,2931780000,2480.909912109375,0.0015219243541898994,0,0,-0.3101,0.9790000000000001,0.296,-0.1666,0.064500777000777,0.3962703962703962,0.04932165163081192,0.4153100271230041
218,2017-08-08,2490.8701171875,2470.320068359375,2478.35009765625,2474.919921875,3344640000,2474.919921875,-0.001384056184997383,0,0,-0.995,0.9990000000000001,-0.9924,0.9962,0.06404499540863177,0.4938705234159778,0.058156724811136574,0.4395913706391646
219,2017-08-09,2474.409912109375,2462.080078125,2465.35009765625,2474.02001953125,3308060000,2474.02001953125,0.003516710216225391,0,1,0.9657,0.9967,0.9001,0.9776,0.0904206021251476,0.33483274301456123,0.054077544379557814,0.4376528728542152
